Apiguid,ApiTitulo,ApiDescripcion,ApiCategoria,ApiTags,ApifechaCreacion,Apienlace,TOTAL_RECORDS,NRO_FILA,REGION,PROVINCIA,CANTIDAD,PORCENTAJE,ORDINARIA_CANTIDAD,ORDINARIA_PORCENTAJE,FFAA_CANTIDAD,FFAA_PORCENTAJE,ALBERGUE_CANTIDAD,ALBERGUE_PORCENTAJE,REPARED_CANTIDAD,REPARED_PORCENTAJE,VRAEM_CANTIDAD,VRAEM_PORCENTAJE,HUALLAGA_CANTIDAD,HUALLAGA_PORCENTAJE,EIB_CANTIDAD,EIB_PORCENTAJE,CNA_CANTIDAD,CNA_PORCENTAJE,FECHA_HORA,,,,,,,,,
Beca18BecariosPorProvincia,Beca18 - Becarios por Provincia,Lista de becarios - Beca 18, agrupados por provincia.,BECAS DE ESTUDIOS,becas|becarios|provincia|beca18,25/09/2024 16:08,https://api.datosabiertos.pronabec.gob.pe/dashboards/Beca18BecariosPorProvincia,221,4,AMAZONAS,BONGARA,64,0,24,128,0,66,4,0,24,0,0,0,0,0,0,0,0,11,2,63,95,7,55,21/09/2016 00:00,,,
Beca18BecariosPorProvincia,Beca18 - Becarios por Provincia,Lista de becarios - Beca 18, agrupados por provincia.,BECAS DE ESTUDIOS,becas|becarios|provincia|beca18,25/09/2024 16:08,https://api.datosabiertos.pronabec.gob.pe/dashboards/Beca18BecariosPorProvincia,221,5,AMAZONAS,CONDORCANQUI,132,0,5,62,0,32,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,21/09/2016 00:00,,,,,
Beca18BecariosPorProvincia,Beca18 - Becarios por Provincia,Lista de becarios - Beca 18, agrupados por provincia.,BECAS DE ESTUDIOS,becas|becarios|provincia|beca18,25/09/2024 16:08,https://api.datosabiertos.pronabec.gob.pe/dashboards/Beca18BecariosPorProvincia,221,6,AMAZONAS,LUYA,87,0,33,9,0,05,2,0,12,0,0,0,0,0,0,0,0,7,1,67,114,9,05,21/09/2016 00:00,,,
Beca18BecariosPorProvincia,Beca18 - Becarios por Provincia,Lista de becarios - Beca 18, agrupados por provincia.,BECAS DE ESTUDIOS,becas|becarios|provincia|beca18,25/09/2024 16:08,https://api.datosabiertos.pronabec.gob.pe/dashboards/Beca18BecariosPorProvincia,221,7,AMAZONAS,RODRIGUEZ DE MENDOZA,61,0,23,84,0,43,2,0,12,1,0,25,0,0,0,0,0,0,0,0,0,0,21/09/2016 00:00,,,,
Beca18BecariosPorProvincia,Beca18 - Becarios por Provincia,Lista de becarios - Beca 18, agrupados por provincia.,BECAS DE ESTUDIOS,becas|becarios|provincia|beca18,25/09/2024 16:08,https://api.datosabiertos.pronabec.gob.pe/dashboards/Beca18BecariosPorProvincia,221,8,AMAZONAS,UTCUBAMBA,246,0,94,60,0,31,0,0,1,0,25,0,0,0,0,0,0,0,0,0,0,21/09/2016 00:00,,,,,
Beca18BecariosPorProvincia,Beca18 - Becarios por Provincia,Lista de becarios - Beca 18, agrupados por provincia.,BECAS DE ESTUDIOS,becas|becarios|provincia|beca18,25/09/2024 16:08,https://api.datosabiertos.pronabec.gob.pe/dashboards/Beca18BecariosPorProvincia,221,9,ANCASH,TOTAL,1153,4,39,238,1,22,8,0,48,0,0,0,0,0,0,0,0,0,0,0,0,21/09/2016 00:00,,,,,
Beca18BecariosPorProvincia,Beca18 - Becarios por Provincia,Lista de becarios - Beca 18, agrupados por provincia.,BECAS DE ESTUDIOS,becas|becarios|provincia|beca18,25/09/2024 16:08,https://api.datosabiertos.pronabec.gob.pe/dashboards/Beca18BecariosPorProvincia,221,10,ANCASH,HUARAZ,65,0,25,1125,5,77,19,1,14,9,2,25,0,0,0,0,0,0,0,0,0,0,21/09/2016 00:00,,,,
Beca18BecariosPorProvincia,Beca18 - Becarios por Provincia,Lista de becarios - Beca 18, agrupados por provincia.,BECAS DE ESTUDIOS,becas|becarios|provincia|beca18,25/09/2024 16:08,https://api.datosabiertos.pronabec.gob.pe/dashboards/Beca18BecariosPorProvincia,221,11,ANCASH,AIJA,21,0,08,60,0,31,2,0,12,3,0,75,0,0,0,0,0,0,0,0,0,0,21/09/2016 00:00,,,,
Beca18BecariosPorProvincia,Beca18 - Becarios por Provincia,Lista de becarios - Beca 18, agrupados por provincia.,BECAS DE ESTUDIOS,becas|becarios|provincia|beca18,25/09/2024 16:08,https://api.datosabiertos.pronabec.gob.pe/dashboards/Beca18BecariosPorProvincia,221,12,ANCASH,ANTONIO RAYMONDI,111,0,42,21,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21/09/2016 00:00,,,,,,
Beca18BecariosPorProvincia,Beca18 - Becarios por Provincia,Lista de becarios - Beca 18, agrupados por provincia.,BECAS DE ESTUDIOS,becas|becarios|provincia|beca18,25/09/2024 16:08,https://api.datosabiertos.pronabec.gob.pe/dashboards/Beca18BecariosPorProvincia,221,13,ANCASH,ASUNCION,33,0,13,110,0,56,0,0,1,0,25,0,0,0,0,0,0,0,0,0,0,21/09/2016 00:00,,,,,
Beca18BecariosPorProvincia,Beca18 - Becarios por Provincia,Lista de becarios - Beca 18, agrupados por provincia.,BECAS DE ESTUDIOS,becas|becarios|provincia|beca18,25/09/2024 16:08,https://api.datosabiertos.pronabec.gob.pe/dashboards/Beca18BecariosPorProvincia,221,14,ANCASH,BOLOGNESI,39,0,15,33,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21/09/2016 00:00,,,,,,
Beca18BecariosPorProvincia,Beca18 - Becarios por Provincia,Lista de becarios - Beca 18, agrupados por provincia.,BECAS DE ESTUDIOS,becas|becarios|provincia|beca18,25/09/2024 16:08,https://api.datosabiertos.pronabec.gob.pe/dashboards/Beca18BecariosPorProvincia,221,15,ANCASH,CARHUAZ,56,0,21,36,0,18,0,0,3,0,75,0,0,0,0,0,0,0,0,0,0,21/09/2016 00:00,,,,,
Beca18BecariosPorProvincia,Beca18 - Becarios por Provincia,Lista de becarios - Beca 18, agrupados por provincia.,BECAS DE ESTUDIOS,becas|becarios|provincia|beca18,25/09/2024 16:08,https://api.datosabiertos.pronabec.gob.pe/dashboards/Beca18BecariosPorProvincia,221,16,ANCASH,CARLOS FERMIN FITZCARRALD,85,0,32,55,0,28,1,0,06,0,0,0,0,0,0,0,0,0,0,0,0,21/09/2016 00:00,,,,,
Beca18BecariosPorProvincia,Beca18 - Becarios por Provincia,Lista de becarios - Beca 18, agrupados por provincia.,BECAS DE ESTUDIOS,becas|becarios|provincia|beca18,25/09/2024 16:08,https://api.datosabiertos.pronabec.gob.pe/dashboards/Beca18BecariosPorProvincia,221,17,ANCASH,CASMA,40,0,15,84,0,43,1,0,06,0,0,0,0,0,0,0,0,0,0,0,0,21/09/2016 00:00,,,,,
Beca18BecariosPorProvincia,Beca18 - Becarios por Provincia,Lista de becarios - Beca 18, agrupados por provincia.,BECAS DE ESTUDIOS,becas|becarios|provincia|beca18,25/09/2024 16:08,https://api.datosabiertos.pronabec.gob.pe/dashboards/Beca18BecariosPorProvincia,221,18,ANCASH,CORONGO,40,0,15,38,0,19,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,21/09/2016 00:00,,,,,
Beca18BecariosPorProvincia,Beca18 - Becarios por Provincia,Lista de becarios - Beca 18, agrupados por provincia.,BECAS DE ESTUDIOS,becas|becarios|provincia|beca18,25/09/2024 16:08,https://api.datosabiertos.pronabec.gob.pe/dashboards/Beca18BecariosPorProvincia,221,19,ANCASH,HUARI,79,0,3,40,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21/09/2016 00:00,,,,,,
Beca18BecariosPorProvincia,Beca18 - Becarios por Provincia,Lista de becarios - Beca 18, agrupados por provincia.,BECAS DE ESTUDIOS,becas|becarios|provincia|beca18,25/09/2024 16:08,https://api.datosabiertos.pronabec.gob.pe/dashboards/Beca18BecariosPorProvincia,221,20,ANCASH,HUARMEY,17,0,06,77,0,39,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,21/09/2016 00:00,,,,,
Beca18BecariosPorProvincia,Beca18 - Becarios por Provincia,Lista de becarios - Beca 18, agrupados por provincia.,BECAS DE ESTUDIOS,becas|becarios|provincia|beca18,25/09/2024 16:08,https://api.datosabiertos.pronabec.gob.pe/dashboards/Beca18BecariosPorProvincia,221,21,ANCASH,HUAYLAS,53,0,2,17,0,09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21/09/2016 00:00,,,,,,
Beca18BecariosPorProvincia,Beca18 - Becarios por Provincia,Lista de becarios - Beca 18, agrupados por provincia.,BECAS DE ESTUDIOS,becas|becarios|provincia|beca18,25/09/2024 16:08,https://api.datosabiertos.pronabec.gob.pe/dashboards/Beca18BecariosPorProvincia,221,22,ANCASH,MARISCAL LUZURIAGA,70,0,27,48,0,25,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,21/09/2016 00:00,,,,,
Beca18BecariosPorProvincia,Beca18 - Becarios por Provincia,Lista de becarios - Beca 18, agrupados por provincia.,BECAS DE ESTUDIOS,becas|becarios|provincia|beca18,25/09/2024 16:08,https://api.datosabiertos.pronabec.gob.pe/dashboards/Beca18BecariosPorProvincia,221,23,ANCASH,OCROS,14,0,05,69,0,35,1,0,06,0,0,0,0,0,0,0,0,0,0,0,0,21/09/2016 00:00,,,,,
Beca18BecariosPorProvincia,Beca18 - Becarios por Provincia,Lista de becarios - Beca 18, agrupados por provincia.,BECAS DE ESTUDIOS,becas|becarios|provincia|beca18,25/09/2024 16:08,https://api.datosabiertos.pronabec.gob.pe/dashboards/Beca18BecariosPorProvincia,221,24,ANCASH,PALLASCA,81,0,31,14,0,07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21/09/2016 00:00,,,,,,
Beca18BecariosPorProvincia,Beca18 - Becarios por Provincia,Lista de becarios - Beca 18, agrupados por provincia.,BECAS DE ESTUDIOS,becas|becarios|provincia|beca18,25/09/2024 16:08,https://api.datosabiertos.pronabec.gob.pe/dashboards/Beca18BecariosPorProvincia,221,25,ANCASH,POMABAMBA,101,0,38,81,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21/09/2016 00:00,,,,,,
Beca18BecariosPorProvincia,Beca18 - Becarios por Provincia,Lista de becarios - Beca 18, agrupados por provincia.,BECAS DE ESTUDIOS,becas|becarios|provincia|beca18,25/09/2024 16:08,https://api.datosabiertos.pronabec.gob.pe/dashboards/Beca18BecariosPorProvincia,221,26,ANCASH,RECUAY,34,0,13,100,0,51,1,0,06,0,0,0,0,0,0,0,0,0,0,0,0,21/09/2016 00:00,,,,,
Beca18BecariosPorProvincia,Beca18 - Becarios por Provincia,Lista de becarios - Beca 18, agrupados por provincia.,BECAS DE ESTUDIOS,becas|becarios|provincia|beca18,25/09/2024 16:08,https://api.datosabiertos.pronabec.gob.pe/dashboards/Beca18BecariosPorProvincia,221,27,ANCASH,SANTA,78,0,3,34,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21/09/2016 00:00,,,,,,
Beca18BecariosPorProvincia,Beca18 - Becarios por Provincia,Lista de becarios - Beca 18, agrupados por provincia.,BECAS DE ESTUDIOS,becas|becarios|provincia|beca18,25/09/2024 16:08,https://api.datosabiertos.pronabec.gob.pe/dashboards/Beca18BecariosPorProvincia,221,28,ANCASH,SIHUAS,65,0,25,75,0,38,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,21/09/2016 00:00,,,,,
Beca18BecariosPorProvincia,Beca18 - Becarios por Provincia,Lista de becarios - Beca 18, agrupados por provincia.,BECAS DE ESTUDIOS,becas|becarios|provincia|beca18,25/09/2024 16:08,https://api.datosabiertos.pronabec.gob.pe/dashboards/Beca18BecariosPorProvincia,221,29,ANCASH,YUNGAY,71,0,27,65,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21/09/2016 00:00,,,,,,
Beca18BecariosPorProvincia,Beca18 - Becarios por Provincia,Lista de becarios - Beca 18, agrupados por provincia.,BECAS DE ESTUDIOS,becas|becarios|provincia|beca18,25/09/2024 16:08,https://api.datosabiertos.pronabec.gob.pe/dashboards/Beca18BecariosPorProvincia,221,30,APURIMAC,TOTAL,1265,4,82,68,0,35,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,21/09/2016 00:00,,,,,
Beca18BecariosPorProvincia,Beca18 - Becarios por Provincia,Lista de becarios - Beca 18, agrupados por provincia.,BECAS DE ESTUDIOS,becas|becarios|provincia|beca18,25/09/2024 16:08,https://api.datosabiertos.pronabec.gob.pe/dashboards/Beca18BecariosPorProvincia,221,31,APURIMAC,ABANCAY,142,0,54,868,4,45,27,1,62,89,22,25,13,4,23,213,11,89,0,0,55,13,16,0,0,21/09/2016 00:00,
Beca18BecariosPorProvincia,Beca18 - Becarios por Provincia,Lista de becarios - Beca 18, agrupados por provincia.,BECAS DE ESTUDIOS,becas|becarios|provincia|beca18,25/09/2024 16:08,https://api.datosabiertos.pronabec.gob.pe/dashboards/Beca18BecariosPorProvincia,221,32,APURIMAC,ANDAHUAYLAS,491,1,87,128,0,66,6,0,36,6,1,5,2,0,65,0,0,0,0,0,0,0,0,21/09/2016 00:00,,,
Beca18BecariosPorProvincia,Beca18 - Becarios por Provincia,Lista de becarios - Beca 18, agrupados por provincia.,BECAS DE ESTUDIOS,becas|becarios|provincia|beca18,25/09/2024 16:08,https://api.datosabiertos.pronabec.gob.pe/dashboards/Beca18BecariosPorProvincia,221,33,APURIMAC,ANTABAMBA,37,0,14,330,1,69,10,0,6,62,15,5,8,2,61,64,3,57,0,0,17,4,07,0,0,21/09/2016 00:00,
Beca18BecariosPorProvincia,Beca18 - Becarios por Provincia,Lista de becarios - Beca 18, agrupados por provincia.,BECAS DE ESTUDIOS,becas|becarios|provincia|beca18,25/09/2024 16:08,https://api.datosabiertos.pronabec.gob.pe/dashboards/Beca18BecariosPorProvincia,221,34,APURIMAC,AYMARAES,85,0,32,36,0,18,0,0,1,0,25,0,0,0,0,0,0,0,0,0,0,21/09/2016 00:00,,,,,
Beca18BecariosPorProvincia,Beca18 - Becarios por Provincia,Lista de becarios - Beca 18, agrupados por provincia.,BECAS DE ESTUDIOS,becas|becarios|provincia|beca18,25/09/2024 16:08,https://api.datosabiertos.pronabec.gob.pe/dashboards/Beca18BecariosPorProvincia,221,35,APURIMAC,COTABAMBAS,120,0,46,81,0,42,1,0,06,1,0,25,1,0,33,0,0,0,0,1,0,24,0,0,21/09/2016 00:00,,
Beca18BecariosPorProvincia,Beca18 - Becarios por Provincia,Lista de becarios - Beca 18, agrupados por provincia.,BECAS DE ESTUDIOS,becas|becarios|provincia|beca18,25/09/2024 16:08,https://api.datosabiertos.pronabec.gob.pe/dashboards/Beca18BecariosPorProvincia,221,36,APURIMAC,CHINCHEROS,253,0,96,88,0,45,4,0,24,4,1,0,0,0,0,0,0,24,5,74,0,0,21/09/2016 00:00,,,,
Beca18BecariosPorProvincia,Beca18 - Becarios por Provincia,Lista de becarios - Beca 18, agrupados por provincia.,BECAS DE ESTUDIOS,becas|becarios|provincia|beca18,25/09/2024 16:08,https://api.datosabiertos.pronabec.gob.pe/dashboards/Beca18BecariosPorProvincia,221,37,APURIMAC,GRAU,137,0,52,85,0,44,3,0,18,7,1,75,0,0,149,8,32,0,0,9,2,15,0,0,21/09/2016 00:00,,
Beca18BecariosPorProvincia,Beca18 - Becarios por Provincia,Lista de becarios - Beca 18, agrupados por provincia.,BECAS DE ESTUDIOS,becas|becarios|provincia|beca18,25/09/2024 16:08,https://api.datosabiertos.pronabec.gob.pe/dashboards/Beca18BecariosPorProvincia,221,38,AREQUIPA,TOTAL,490,1,87,120,0,62,3,0,18,8,2,2,0,65,0,0,0,0,4,0,96,0,0,21/09/2016 00:00,,,
Beca18BecariosPorProvincia,Beca18 - Becarios por Provincia,Lista de becarios - Beca 18, agrupados por provincia.,BECAS DE ESTUDIOS,becas|becarios|provincia|beca18,25/09/2024 16:08,https://api.datosabiertos.pronabec.gob.pe/dashboards/Beca18BecariosPorProvincia,221,39,AREQUIPA,AREQUIPA,209,0,8,314,1,61,131,7,88,43,10,75,2,0,65,0,0,0,0,0,0,0,0,21/09/2016 00:00,,,
Beca18BecariosPorProvincia,Beca18 - Becarios por Provincia,Lista de becarios - Beca 18, agrupados por provincia.,BECAS DE ESTUDIOS,becas|becarios|provincia|beca18,25/09/2024 16:08,https://api.datosabiertos.pronabec.gob.pe/dashboards/Beca18BecariosPorProvincia,221,40,AREQUIPA,CAMANA,42,0,16,114,0,58,73,4,39,20,5,2,0,65,0,0,0,0,0,0,0,0,21/09/2016 00:00,,,,
Beca18BecariosPorProvincia,Beca18 - Becarios por Provincia,Lista de becarios - Beca 18, agrupados por provincia.,BECAS DE ESTUDIOS,becas|becarios|provincia|beca18,25/09/2024 16:08,https://api.datosabiertos.pronabec.gob.pe/dashboards/Beca18BecariosPorProvincia,221,41,AREQUIPA,CARAVELI,28,0,11,34,0,17,5,0,3,3,0,75,0,0,0,0,0,0,0,0,0,0,21/09/2016 00:00,,,,
Beca18BecariosPorProvincia,Beca18 - Becarios por Provincia,Lista de becarios - Beca 18, agrupados por provincia.,BECAS DE ESTUDIOS,becas|becarios|provincia|beca18,25/09/2024 16:08,https://api.datosabiertos.pronabec.gob.pe/dashboards/Beca18BecariosPorProvincia,221,42,AREQUIPA,CASTILLA,21,0,08,27,0,14,1,0,06,0,0,0,0,0,0,0,0,0,0,0,0,21/09/2016 00:00,,,,,
Beca18BecariosPorProvincia,Beca18 - Becarios por Provincia,Lista de becarios - Beca 18, agrupados por provincia.,BECAS DE ESTUDIOS,becas|becarios|provincia|beca18,25/09/2024 16:08,https://api.datosabiertos.pronabec.gob.pe/dashboards/Beca18BecariosPorProvincia,221,43,AREQUIPA,CAYLLOMA,69,0,26,17,0,09,3,0,18,1,0,25,0,0,0,0,0,0,0,0,0,0,21/09/2016 00:00,,,,
Beca18BecariosPorProvincia,Beca18 - Becarios por Provincia,Lista de becarios - Beca 18, agrupados por provincia.,BECAS DE ESTUDIOS,becas|becarios|provincia|beca18,25/09/2024 16:08,https://api.datosabiertos.pronabec.gob.pe/dashboards/Beca18BecariosPorProvincia,221,44,AREQUIPA,CONDESUYOS,26,0,1,50,0,26,18,1,08,1,0,25,0,0,0,0,0,0,0,0,0,0,21/09/2016 00:00,,,,
Beca18BecariosPorProvincia,Beca18 - Becarios por Provincia,Lista de becarios - Beca 18, agrupados por provincia.,BECAS DE ESTUDIOS,becas|becarios|provincia|beca18,25/09/2024 16:08,https://api.datosabiertos.pronabec.gob.pe/dashboards/Beca18BecariosPorProvincia,221,45,AREQUIPA,ISLAY,37,0,14,19,0,1,3,0,18,4,1,0,0,0,0,0,0,0,0,0,0,21/09/2016 00:00,,,,,
Beca18BecariosPorProvincia,Beca18 - Becarios por Provincia,Lista de becarios - Beca 18, agrupados por provincia.,BECAS DE ESTUDIOS,becas|becarios|provincia|beca18,25/09/2024 16:08,https://api.datosabiertos.pronabec.gob.pe/dashboards/Beca18BecariosPorProvincia,221,46,AREQUIPA,LA UNION,58,0,22,18,0,09,19,1,14,0,0,0,0,0,0,0,0,0,0,0,0,21/09/2016 00:00,,,,,
Beca18BecariosPorProvincia,Beca18 - Becarios por Provincia,Lista de becarios - Beca 18, agrupados por provincia.,BECAS DE ESTUDIOS,becas|becarios|provincia|beca18,25/09/2024 16:08,https://api.datosabiertos.pronabec.gob.pe/dashboards/Beca18BecariosPorProvincia,221,47,AREQUIPA,AYACUCHO,1366,5,2,35,0,18,9,0,54,14,3,5,0,0,0,0,0,0,0,0,0,0,21/09/2016 00:00,,,,
Beca18BecariosPorProvincia,Beca18 - Becarios por Provincia,Lista de becarios - Beca 18, agrupados por provincia.,BECAS DE ESTUDIOS,becas|becarios|provincia|beca18,25/09/2024 16:08,https://api.datosabiertos.pronabec.gob.pe/dashboards/Beca18BecariosPorProvincia,221,48,AREQUIPA,HUAMANGA,221,0,84,806,4,13,65,3,91,3,0,75,55,17,92,381,21,27,0,0,56,13,4,0,0,21/09/2016 00:00,
Beca18BecariosPorProvincia,Beca18 - Becarios por Provincia,Lista de becarios - Beca 18, agrupados por provincia.,BECAS DE ESTUDIOS,becas|becarios|provincia|beca18,25/09/2024 16:08,https://api.datosabiertos.pronabec.gob.pe/dashboards/Beca18BecariosPorProvincia,221,49,AREQUIPA,CANGALLO,71,0,27,163,0,84,23,1,38,3,0,75,26,8,47,0,0,0,0,6,1,44,0,0,21/09/2016 00:00,,
Beca18BecariosPorProvincia,Beca18 - Becarios por Provincia,Lista de becarios - Beca 18, agrupados por provincia.,BECAS DE ESTUDIOS,becas|becarios|provincia|beca18,25/09/2024 16:08,https://api.datosabiertos.pronabec.gob.pe/dashboards/Beca18BecariosPorProvincia,221,50,AREQUIPA,HUANCA SANCOS,24,0,09,64,0,33,5,0,3,0,0,0,0,0,0,0,0,2,0,48,0,0,21/09/2016 00:00,,,,
